"Journal title","ISSN","eISSN","Publisher name","Publisher address","Languages","Web of Science Categories"
"PORTAL-LIBRARIES AND THE ACADEMY","1531-2542","1530-7131","JOHNS HOPKINS UNIV PRESS","JOURNALS PUBLISHING DIVISION, 2715 NORTH CHARLES ST, BALTIMORE, USA, MD, 21218-4363","English","Library & Information Science"
"POSTCOLONIAL STUDIES","1368-8790","1466-1888","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Sociology & Social Sciences"
"POST-COMMUNIST ECONOMIES","1463-1377","1465-3958","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Economics"
"POSTMEDIEVAL-A JOURNAL OF MEDIEVAL CULTURAL STUDIES","2040-5960","2040-5979","PALGRAVE MACMILLAN LTD","BRUNEL RD BLDG, HOUNDMILLS, BASINGSTOKE, ENGLAND, HANTS, RG21 6XS","English","Sociology & Social Sciences"
"POST-SOVIET AFFAIRS","1060-586X","1938-2855","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Political Science & Public Administration"
"PRAGMATICS AND SOCIETY","1878-9714","1878-9722","JOHN BENJAMINS PUBLISHING CO","PO BOX 36224, AMSTERDAM, NETHERLANDS, 1020 ME","English","Communication"
"PRAGMATICS & COGNITION","0929-0907","1569-9943","JOHN BENJAMINS PUBLISHING CO","PO BOX 36224, AMSTERDAM, NETHERLANDS, 1020 ME","English","Communication"
"PRAXIS DER KINDERPSYCHOLOGIE UND KINDERPSYCHIATRIE","0032-7034","2196-8225","VANDENHOECK & RUPRECHT GMBH & CO KG","VIENNA UNIV PRESS, ROBERT BOSCH BREITE 6, GOTTINGEN, GERMANY, D-37079","German","Psychiatry"
"PRESIDENTIAL STUDIES QUARTERLY","0360-4918","1741-5705","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Political Science & Public Administration"
"PREVENTING CHRONIC DISEASE","1545-1151","1545-1151","CENTERS  DISEASE CONTROL & PREVENTION","1600 CLIFTON RD, ATLANTA, USA, GA, 30333","English","Public Health & Health Care Science"
"PREVENTION SCIENCE","1389-4986","1573-6695","SPRINGER/PLENUM PUBLISHERS","233 SPRING ST, NEW YORK, USA, NY, 10013","English","Public Health & Health Care Science"
"PRISON JOURNAL","0032-8855","1552-7522","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Law"
"PROBLEMS OF POST-COMMUNISM","1075-8216","1557-783X","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Political Science & Public Administration"
"PROBUS","0921-4771","1613-4079","DE GRUYTER MOUTON","GENTHINER STRASSE 13, BERLIN, GERMANY, 10785","English","Communication"
"PROFESSIONAL DEVELOPMENT IN EDUCATION","1941-5257","1941-5265","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Education"
"PROFESSIONAL GEOGRAPHER","0033-0124","1467-9272","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Environmental Studies, Geography & Development"
"PROFESSIONAL PSYCHOLOGY-RESEARCH AND PRACTICE","0735-7028","1939-1323","AMER PSYCHOLOGICAL ASSOC","750 FIRST ST NE, WASHINGTON, USA, DC, 20002-4242","English","Psychology"
"PROGRESS IN COMMUNITY HEALTH PARTNERSHIPS-RESEARCH EDUCATION AND ACTION","1557-0541","1557-055X","JOHNS HOPKINS UNIV PRESS","JOURNALS PUBLISHING DIVISION, 2715 NORTH CHARLES ST, BALTIMORE, USA, MD, 21218-4363","English","Public Health & Health Care Science"
"PROGRESS IN DEVELOPMENT STUDIES","1464-9934","1477-027X","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Environmental Studies, Geography & Development"
"PROGRESS IN HUMAN GEOGRAPHY","0309-1325","1477-0288","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Environmental Studies, Geography & Development"
"PROGRESS IN PLANNING","0305-9006","1873-4510","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Environmental Studies, Geography & Development"
"PROJECT MANAGEMENT JOURNAL","8756-9728","1938-9507","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Management"
"PSICOLOGIA EDUCATIVA","1135-755X","2174-0526","COLEGIO OFICIAL PSICOLOGOS MADRID","C/CUESTA SAN VICENTE, NO 4, 6 PLANTA, MADRID, SPAIN, 28008","Spanish, English","Psychology"
"PSICOTHEMA","0214-9915","1886-144X","COLEGIO OFICIAL DE PSICOLOGOS DE ASTURIAS","ILDEFONSO S. DEL RIO, 4-1 B, OVIEDO, SPAIN, 33001","English","Psychology"
"PSIKHOLOGICHESKII ZHURNAL","0205-9592","","MEZHDUNARODNAYA KNIGA","39 DIMITROVA UL., MOSCOW, RUSSIA, 113095","Russian","Psychology"
"PS-POLITICAL SCIENCE & POLITICS","1049-0965","1537-5935","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","Political Science & Public Administration"
"PSYCHE-ZEITSCHRIFT FUR PSYCHOANALYSE UND IHRE ANWENDUNGEN","0033-2623","","KLETT-COTTA VERLAG","ROTEBUHLSTRASSE 77, STUTTGART 1, GERMANY, D-7004 9","German","Psychology"
"PSYCHIATRIA DANUBINA","0353-5053","","MEDICINSKA NAKLADA","VLASKA 69, ZAGREB, CROATIA, HR-10000","English","Psychiatry"
"PSYCHIATRIC ANNALS","0048-5713","1938-2456","SLACK INC","6900 GROVE RD, THOROFARE, USA, NJ, 08086","English","Psychiatry"
"PSYCHIATRIC CLINICS OF NORTH AMERICA","0193-953X","1558-3147","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Psychiatry"
"PSYCHIATRIC QUARTERLY","0033-2720","1573-6709","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Psychiatry"
"PSYCHIATRIC REHABILITATION JOURNAL","1095-158X","1559-3126","AMER PSYCHOLOGICAL ASSOC","750 FIRST ST NE, WASHINGTON, USA, DC, 20002-4242","English","Rehabilitation"
"PSYCHIATRIC SERVICES","1075-2730","1557-9700","AMER PSYCHIATRIC PUBLISHING, INC","800 MAINE AVE SW, SUITE 900, WASHINGTON, USA, DC, 20024","English","Psychiatry"
"PSYCHIATRISCHE PRAXIS","0303-4259","1439-0876","GEORG THIEME VERLAG KG","RUDIGERSTR 14, STUTTGART, GERMANY, D-70469","German","Psychiatry"
"PSYCHIATRY-INTERPERSONAL AND BIOLOGICAL PROCESSES","0033-2747","1943-281X","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Psychiatry"
"PSYCHIATRY INVESTIGATION","1738-3684","1976-3026","KOREAN NEUROPSYCHIATRIC ASSOC","RN 522, G-FIVE CENTRAL PLAZA 1685-8 SEOCHO 4-DONG, SEOCHO-GU, SEOUL, SOUTH KOREA, 137-882","English","Psychiatry"
"PSYCHIATRY RESEARCH","0165-1781","1872-7123","ELSEVIER IRELAND LTD","ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, IRELAND, 00000","English","Psychiatry"
"PSYCH JOURNAL","2046-0252","2046-0260","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Psychology"
"PSYCHOANALYSIS AND HISTORY","1460-8235","1755-201X","EDINBURGH UNIV PRESS","THE TUN-HOLYROOD RD, 12 2F JACKSONS ENTRY, EDINBURGH, SCOTLAND, EH8 8PJ","English","Sociology & Social Sciences"
"PSYCHOANALYTIC DIALOGUES","1048-1885","1940-9222","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Psychology"
"PSYCHOANALYTIC INQUIRY","0735-1690","1940-9133","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Psychology"
"PSYCHOANALYTIC PSYCHOLOGY","0736-9735","1939-1331","EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC","750 FIRST ST, NE, WASHINGTON, USA, DC, 20002-4242","English","Psychology"
"PSYCHOANALYTIC QUARTERLY","0033-2828","2167-4086","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Psychology"
"PSYCHOLOGIA","0033-2852","1347-5916","PSYCHOLOGIA SOC","DEPT EDUC PSYCHOL FAC EDUC KYOTO UNIV, KYOTO, JAPAN, 606","Multi-Language","Psychology"
"PSYCHOLOGICA BELGICA","0033-2879","0033-2879","UBIQUITY PRESS LTD","2N, 6 OSBORNE ST, LONDON, ENGLAND, E1 6TD","English","Psychology"
"PSYCHOLOGICAL ASSESSMENT","1040-3590","1939-134X","AMER PSYCHOLOGICAL ASSOC","750 FIRST ST NE, WASHINGTON, USA, DC, 20002-4242","English","Psychology"
"PSYCHOLOGICAL BULLETIN","0033-2909","1939-1455","AMER PSYCHOLOGICAL ASSOC","750 FIRST ST NE, WASHINGTON, USA, DC, 20002-4242","English","Psychology"
"PSYCHOLOGICAL INQUIRY","1047-840X","1532-7965","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Psychology"
"PSYCHOLOGICAL MEDICINE","0033-2917","1469-8978","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","Psychiatry"
"PSYCHOLOGICAL METHODS","1082-989X","1939-1463","AMER PSYCHOLOGICAL ASSOC","750 FIRST ST NE, WASHINGTON, USA, DC, 20002-4242","English","Psychology"
"PSYCHOLOGICAL RECORD","0033-2933","2163-3452","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Psychology"
"PSYCHOLOGICAL REPORTS","0033-2941","1558-691X","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Psychology"
"PSYCHOLOGICAL RESEARCH-PSYCHOLOGISCHE FORSCHUNG","0340-0727","1430-2772","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Psychology"
"PSYCHOLOGICAL REVIEW","0033-295X","1939-1471","AMER PSYCHOLOGICAL ASSOC","750 FIRST ST NE, WASHINGTON, USA, DC, 20002-4242","English","Psychology"
"PSYCHOLOGICAL SCIENCE","0956-7976","1467-9280","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Psychology"
"PSYCHOLOGICAL SCIENCE IN THE PUBLIC INTEREST","1529-1006","1539-6053","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Psychology"
"PSYCHOLOGICAL SERVICES","1541-1559","1939-148X","AMER PSYCHOLOGICAL ASSOC","750 FIRST ST NE, WASHINGTON, USA, DC, 20002-4242","English","Psychology"
"PSYCHOLOGICAL TRAUMA-THEORY RESEARCH PRACTICE AND POLICY","1942-9681","1942-969X","EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC","750 FIRST ST, NE, WASHINGTON, USA, DC, 20002-4242","English","Psychology"
"PSYCHOLOGIE IN ERZIEHUNG UND UNTERRICHT","0342-183X","","ERNST REINHARDT GMBH CO VERLAG","KEMNATENSTRASSE 46, MUNICH 19, GERMANY, D-80639","German","Psychology"
"PSYCHOLOGISCHE RUNDSCHAU","0033-3042","2190-6238","HOGREFE PUBLISHING CORP","361 NEWBURY ST, 5 FL, BOSTON, United States, MA, 02115","German","Psychology"
"PSYCHOLOGIST","0952-8229","0952-8229","BRITISH PSYCHOLOGICAL SOC","ST ANDREWS HOUSE, 48 PRINCESS RD EAST, LEICESTER, ENGLAND, LEICS, LE1 7DR","English","Psychology"
"PSYCHOLOGY AND AGING","0882-7974","1939-1498","AMER PSYCHOLOGICAL ASSOC","750 FIRST ST NE, WASHINGTON, USA, DC, 20002-4242","English","Psychology"
"PSYCHOLOGY AND PSYCHOTHERAPY-THEORY RESEARCH AND PRACTICE","1476-0835","2044-8341","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Psychiatry"
"PSYCHOLOGY CRIME & LAW","1068-316X","1477-2744","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Psychology"
"PSYCHOLOGY & HEALTH","0887-0446","1476-8321","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Psychology"
"PSYCHOLOGY HEALTH & MEDICINE","1354-8506","1465-3966","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Public Health & Health Care Science"
"PSYCHOLOGY IN THE SCHOOLS","0033-3085","1520-6807","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Psychology"
"PSYCHOLOGY & MARKETING","0742-6046","1520-6793","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Psychology"
"PSYCHOLOGY OF ADDICTIVE BEHAVIORS","0893-164X","1939-1501","EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC","750 FIRST ST, NE, WASHINGTON, USA, DC, 20002-4242","English","Psychology"
"PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS","1931-3896","1931-390X","EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC","750 FIRST ST, NE, WASHINGTON, USA, DC, 20002-4242","English","Psychology"
"PSYCHOLOGY OF MEN & MASCULINITIES","1524-9220","1939-151X","EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC","750 FIRST ST, NE, WASHINGTON, USA, DC, 20002-4242","English","Psychology"
"PSYCHOLOGY OF MUSIC","0305-7356","1741-3087","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Psychology"
"PSYCHOLOGY OF RELIGION AND SPIRITUALITY","1941-1022","1943-1562","EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC","750 FIRST ST, NE, WASHINGTON, USA, DC, 20002-4242","English","Psychology"
"PSYCHOLOGY OF SPORT AND EXERCISE","1469-0292","1878-5476","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Psychology"
"PSYCHOLOGY OF VIOLENCE","2152-0828","2152-081X","EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC","750 FIRST ST, NE, WASHINGTON, USA, DC, 20002-4242","English","Psychology"
"PSYCHOLOGY OF WOMEN QUARTERLY","0361-6843","1471-6402","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Psychology"
"PSYCHOLOGY PUBLIC POLICY AND LAW","1076-8971","1939-1528","AMER PSYCHOLOGICAL ASSOC","750 FIRST ST NE, WASHINGTON, USA, DC, 20002-4242","English","Psychology"
"PSYCHOLOGY RESEARCH AND BEHAVIOR MANAGEMENT","1179-1578","1179-1578","DOVE MEDICAL PRESS LTD","PO BOX 300-008, ALBANY, NEW ZEALAND, AUCKLAND, 0752","English","Psychology"
"PSYCHOLOGY & SEXUALITY","1941-9899","1941-9902","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Psychology"
"PSYCHOMETRIKA","0033-3123","1860-0980","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Psychology"
"PSYCHONOMIC BULLETIN & REVIEW","1069-9384","1531-5320","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Psychology"
"PSYCHO-ONCOLOGY","1057-9249","1099-1611","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Psychology"
"PSYCHOPATHOLOGY","0254-4962","1423-033X","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Psychology"
"PSYCHOPHYSIOLOGY","0048-5772","1469-8986","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Psychology"
"PSYCHOSIS-PSYCHOLOGICAL SOCIAL AND INTEGRATIVE APPROACHES","1752-2439","1752-2447","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Psychiatry"
"PSYCHOSOCIAL INTERVENTION","1132-0559","2173-4712","COLEGIO OFICIAL PSICOLOGOS MADRID","C/CUESTA SAN VICENTE, NO 4, 6 PLANTA, MADRID, SPAIN, 28008","English, Spanish","Psychology"
"PSYCHOSOMATIC MEDICINE","0033-3174","1534-7796","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Psychiatry"
"PSYCHOSOMATICS","0033-3182","1545-7206","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Psychiatry"
"PSYCHOTHERAPEUT","0935-6185","1432-2080","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","German","Psychology"
"PSYCHOTHERAPIE PSYCHOSOMATIK MEDIZINISCHE PSYCHOLOGIE","0937-2032","1439-1058","GEORG THIEME VERLAG KG","RUDIGERSTR 14, STUTTGART, GERMANY, D-70469","German","Psychology"
"PSYCHOTHERAPY","0033-3204","1939-1536","AMER PSYCHOLOGICAL ASSOC, DIV PSYCHOTHERAPY","1390 SOUTH DIXIE HIGHWAY, STE 2222, CORAL GABLES, USA, FL, 33146-2946","English","Psychology"
"PSYCHOTHERAPY AND PSYCHOSOMATICS","0033-3190","1423-0348","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Psychiatry"
"PSYCHOTHERAPY RESEARCH","1050-3307","1468-4381","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Psychology"
"PUBLIC ADMINISTRATION","0033-3298","1467-9299","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Political Science & Public Administration"
"PUBLIC ADMINISTRATION AND DEVELOPMENT","0271-2075","1099-162X","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Environmental Studies, Geography & Development"
"PUBLIC ADMINISTRATION REVIEW","0033-3352","1540-6210","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Political Science & Public Administration"
"PUBLIC CHOICE","0048-5829","1573-7101","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Political Science & Public Administration"
"PUBLIC CULTURE","0899-2363","1527-8018","DUKE UNIV PRESS","905 W MAIN ST, STE 18-B, DURHAM, USA, NC, 27701","English","Sociology & Social Sciences"
"PUBLIC HEALTH","0033-3506","1476-5616","W B SAUNDERS CO LTD","32 JAMESTOWN RD, LONDON, ENGLAND, NW1 7BY","English","Public Health & Health Care Science"
"PUBLIC HEALTH ETHICS","1754-9973","1754-9981","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Public Health & Health Care Science"
"PUBLIC HEALTH GENOMICS","1662-4246","1662-8063","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Public Health & Health Care Science"
"PUBLIC HEALTH NURSING","0737-1209","1525-1446","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Public Health & Health Care Science"
"PUBLIC HEALTH REPORTS","0033-3549","1468-2877","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Public Health & Health Care Science"
"PUBLIC MANAGEMENT REVIEW","1471-9037","1471-9045","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Political Science & Public Administration"
"PUBLIC MONEY & MANAGEMENT","0954-0962","1467-9302","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Political Science & Public Administration"
"PUBLIC OPINION QUARTERLY","0033-362X","1537-5331","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Communication"
"PUBLIC PERFORMANCE & MANAGEMENT REVIEW","1530-9576","1557-9271","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Political Science & Public Administration"
"PUBLIC PERSONNEL MANAGEMENT","0091-0260","1945-7421","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Management"
"PUBLIC POLICY AND ADMINISTRATION","0952-0767","1749-4192","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Political Science & Public Administration"
"PUBLIC RELATIONS REVIEW","0363-8111","1873-4537","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Communication"
"PUBLIC UNDERSTANDING OF SCIENCE","0963-6625","1361-6609","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Communication"
"PUBLIUS-THE JOURNAL OF FEDERALISM","0048-5950","1747-7107","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Political Science & Public Administration"
"PUNISHMENT & SOCIETY-INTERNATIONAL JOURNAL OF PENOLOGY","1462-4745","1741-3095","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Law"
"QME-QUANTITATIVE MARKETING AND ECONOMICS","1570-7156","1573-711X","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Economics"
"QUALITATIVE HEALTH RESEARCH","1049-7323","1552-7557","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Public Health & Health Care Science"
"QUALITATIVE INQUIRY","1077-8004","1552-7565","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Sociology & Social Sciences"
"QUALITATIVE RESEARCH","1468-7941","1741-3109","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Sociology & Social Sciences"
"QUALITATIVE RESEARCH IN ACCOUNTING AND MANAGEMENT","1176-6093","1758-7654","EMERALD GROUP PUBLISHING LTD","HOWARD HOUSE, WAGON LANE, BINGLEY, ENGLAND, W YORKSHIRE, BD16 1WA","English","Management"
"QUALITATIVE RESEARCH IN PSYCHOLOGY","1478-0887","1478-0895","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Psychology"
"QUALITATIVE RESEARCH IN SPORT EXERCISE AND HEALTH","2159-676X","2159-6778","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","","Environmental Studies, Geography & Development"
"QUALITATIVE SOCIAL WORK","1473-3250","1741-3117","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Social Work & Social Policy"
"QUALITATIVE SOCIOLOGY","0162-0436","1573-7837","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Sociology & Social Sciences"
"QUALITY MANAGEMENT IN HEALTH CARE","1063-8628","1550-5154","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Public Health & Health Care Science"
"QUALITY OF LIFE RESEARCH","0962-9343","1573-2649","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Public Health & Health Care Science"
"QUANTITATIVE ECONOMICS","1759-7323","1759-7331","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Economics"
